venue_code,title,start_date,end_date,summary,url,notes
louvre,Events & activities,2025-11-19,2026-10-05,"From 19 November 2025 to 5 October 2026 Designed as a space for quiet and relaxation, the Studio is also a window onto the Louvre’s collection, inviting exploration and presenting all visitors with an opportunity to give free rein to their creativity. From 19 November 2025 to 5 October 2026 Designed as a space for quiet and relaxation, the Studio is also a window onto the Louvre’s collection, inviting exploration and presenting all visitors with an opportunity to give free rein to their creativity. Concerts From Wednesday 7 October 2026 to Friday 22 January 2027 8:00 p.m. The star vocal ensemble of the new generation of Spanish Baroque music is making its debut on the Louvre stage in honour of the opening of the exhibition ‘Zurbarán’, with a performance curated to highlight the brilliance of Spanish music at the end of the Golden Age.",https://www.louvre.fr/en/exhibitions-and-events/events-activities,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""past"" page. Also listed on the venue's ""past 2025"" page. Also listed on the venue's ""past 2024"" page. opening and closing date read from a sentence, not a date field: ""19 November 2025 to 5 October 2026""."
louvre,Guided tours,,,"Every day at 11 a.m. and 2 p.m. and every Friday at 6 p.m. and 7 p.m. With this guided tour, discover the Louvre's must-see artworks. Every Monday, Friday and Saturday at 10:30 a.m. Every Friday at 6 p.m. Every Monday, Friday, Saturday and Sunday at 10:30 a.m. and 2:30 p.m. Every Friday at 6 p.m. from October 17 to November 1. Enjoy a visit away from the crowds and discover the lesser-known treasures and stunning settings of 'another Louvre'. Every day at 11 a.m. and 3:30 p.m. from October 17 to November 1 Enjoy a child- and family-oriented exploration of the Louvre",https://www.louvre.fr/en/exhibitions-and-events/guided-tours,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""past"" page. Also listed on the venue's ""past 2025"" page. Also listed on the venue's ""past 2024"" page. Date-like text could not be read: ""All dates
All dates
Today
This week
This month
October 2026
"". The venue's page shows only ""October 17 to November 1"" for this exhibition's dates — no year is published anywhere."
louvre,ZURBARÁN,2026-10-07,2027-01-25,"Francisco de Zurbarán, along with Diego Velázquez and Bartolomé Esteban Murillo, is considered one of the greatest Spanish painters of the 17th century. At first considered a Caravaggista with a focus on monastic ascetism, he was gradually recognised in the 20th century as a prodigious colourist and celebrated for his distinctive personal style, which married a simple treatment of volumes with striking naturalism. Though Zurbarán has been the subject of numerous exhibitions over the last ten years, the last large-scale international presentation to focus on his work had been the joint exhibition Zurbarán, mounted by the Metropolitan Museum of Art and the Grand Palais in 1987–1988. Now, the National Gallery, London, the Musée du Louvre and the Art Institute of Chicago have joined forces to offer their visitors a retrospective that allows them to revisit Zurbarán’s paintings (or discover them for the first time), to better understand his work and to stand in awe of the modernity and visual power of his compositions. This is not an exhaustive monographic exhibition, but rather an ambitious selection of the finest paintings, complemented by historical and cultural markers, where visitors can marvel at Zurbarán’s technique and its audacity of form and iconography. The visit, organised into seven parts, will analyse the various facets of Zurbarán’s painted oeuvre both chronologically and thematically, aiming to do justice to the whole of his long career, and occasionally stepping outside of this timeline to compare a group of similar works. The Louvre’s exhibition will place great importance on the monumental paintings, commissioned by Andalusian monasteries, on which Zurbarán’s fame was built, as well as portraits and still lifes, with a special place reserved for the brief career of his son, Juan de Zurbarán (1620–1649). A number of these works, dating from the late 19th and early 20th centuries, will highlight the significant influence Zurbarán exerted on later avant-g",https://www.louvre.fr/en/exhibitions-and-events/exhibitions/zurbaran,"Found on the venue's ""current/upcoming"" listing page."
louvre,SCULPTING COLOUR,2026-10-07,2027-01-25,"‘Sculpting Colour’, presented at the same time and in the same space as the exhibition on the painter Francisco de Zurbarán (1598–1664), and with collaboratively designed scenography, invites visitors to take a close, comparative look at 17th-century Spanish sculpture. The majority of the works to be displayed are religious sculptures of stunning naturalism in polychrome wood, allowing visitors to better understand the cultural and religious context in which the great Spanish painters of the same period (such as Zurbarán, Velázquez and Murillo) produced their works – a period in which painting and sculpture were closely linked. The highlight of the exhibition will be an entire loaned paso – a traditional processional float of five life-size sculpted and painted figures from the early 17th century. This monumental ensemble by Gregorio Fernández, a major sculptor then active in Valladolid, will be presented at eye level so visitors can have a close look. The visit will unfold along a number of thematic axes: the veneration of relics and the role of intercessory saints; the dressing of statues; depictions of the sufferings of Christ and of the Virgin Mary; private devotion; and the Immaculate Conception. In so doing, the exhibition will allow visitors to explore the sculptures’ various uses and meanings and to gain a deeper understanding of their materiality, their regional and stylistic variations, and the personalities of the major sculptors of the time. Active from Castile to Andalusia, they include Gregorio Fernández, Alonso Cano, Juan de Mesa, José de Mora, Pedro de Mena, Jerónimo Francisco García and Miguel Jerónimo García, José de Arce, as well as Pedro Roldán and Luisa Roldán – one of the rare female artists with a career so successful it carried her all the way to the royal court of Spain. In addition to the paso entitled Road to Calvary – one of the most significant loans of the exhibition, never before seen in France – works displayed will include Gregorio F",https://www.louvre.fr/en/exhibitions-and-events/exhibitions/sculpting-colour,"Found on the venue's ""current/upcoming"" listing page."
louvre,LOUVRE PHOTO,2026-11-04,2027-05-03,"The Louvre opened just a few decades before the invention of photography. Combining reality and the world of imagination, journeying through both time and space, the museum would go on to become a wellspring of inspiration for those who practised this new art form. This exhibition ‘Louvre Photo’ takes the Louvre as a model, a subject, a source of inspiration and a starting point for reinvention. Through more than 300 photos of the Louvre – its artworks, its exhibition galleries and its open spaces, as well as visitors both famous and anonymous, museum workers, hidden nooks and behind-the-scenes corridors – ‘Louvre Photo’ invites visitors to explore and uncover, taking a step back and offering a new look at the museum, the institution and its collections – sometimes with a touch of humour and subversiveness. ‘Louvre Photo’ covers the long period spanning from the invention of photography until today, from the first photographers to those invited to photograph the museum in modern times – most recently Robert Polidori. This was a period characterised by momentous events, like the Paris Commune, the First and Second World Wars, and the expansion of tourism and diplomatic relations during the Trente Glorieuses, the thirty-year span of economic prosperity that France enjoyed from 1945 to 1975. In that same time, the Louvre’s history was marked by several milestones, such as its transformation from a palace into a museum under the Second Empire, the displacement and then return of its artworks during the First and Second World Wars, and the Grand Louvre works of the 1980s. ‘Louvre Photo’ limits its subject to a single setting, delimited by the walls of the palace and the gates of the Tuileries Garden. The exhibition will bring out the Louvre’s wealth of photographic archives from its curatorial departments and active documentary records, as well as collections from various French institutions, including the National Archives, the Médiathèque du Patrimoine et de la Photogr",https://www.louvre.fr/en/exhibitions-and-events/exhibitions/louvre-photo,"Found on the venue's ""current/upcoming"" listing page."
louvre,PRIMEVAL WATERS,2026-05-20,2027-03-15,"To ensure proper maintenance and collection care, the following rooms may close: On Mondays: rooms 300–304 and 306–314 (Sully wing) / On Wednesdays: rooms 227–230 (Richelieu wing) Crossed by the only two biblical ‘rivers of paradise’ known today, whose importance and danger may have inspired the Flood myth, ancient Mesopotamia was also the place where irrigation was first invented and developed. These early experiments in mastering water through artificial transformations of the natural environment led to the invention and development of the earliest known hydraulic structures (canals, bridges, aqueducts, pipe systems, artificial lakes and more) in Mesopotamia. These resulted in wide-ranging changes to the land and its inhabitants, whose long-term consequences, both positive and negative, will be explored in the exhibition. This exhibition draws from the extensive collection of the Department of Near Eastern Antiquities, which lends itself well to this subject, and winds through the department’s galleries to raise the issue of water within the Near Eastern antiquities collection and to explore what environmental lessons can be drawn there in both the past and the present. Ariane Thomas, Director of the Department of Near Eastern Antiquities, Musée du Louvre Barbara Couturaud and Grégoire Nicolet, Department of Near Eastern Antiquities, Musée du Louvre",https://www.louvre.fr/en/exhibitions-and-events/exhibitions/primeval-waters,"Found on the venue's ""current/upcoming"" listing page."
louvre,AFFINITIES,2026-06-24,2026-12-31,"To ensure proper maintenance and collection care, the exhibition rooms may close on wednesday. Affinities are bonds of both kinship and closeness – a fitting term to evoke the relationship between the Departments of Islamic Art and of the Decorative Arts. These works have not only circulated between East and West since the Middle Ages; their techniques and decoration have served as sources of inspiration for European decorative arts. For over a century, Islamic art was displayed in the Department of Decorative Arts – a dialogue we are proposing to rekindle today by exploring three subjects: light, colour and sculpture. Inviting visitors to wander through the decorative arts galleries, Affinities weaves a tale of great technical and aesthetic innovations in the Islamic world, as well as the fascination they engendered in Europe and in French art collections. Some 50 objects from the Department of Islamic Art, made of a wide range of materials, dating from the 9th to the 17th century and hailing from all regions of the Islamic world, allows visitors to explore the enchantment created by materials and the wonder elicited by objects in the region. They are in fact linked to wonders – ‘Aja’īb in Arabic, designating the wonders of nature and of the visual arts. This exhibition is taking place in the context of the Department of Islamic Art closing for refurbishment, enabling the public to access some of the most important pieces of the Islamic art collection.",https://www.louvre.fr/en/exhibitions-and-events/exhibitions/affinities,"Found on the venue's ""current/upcoming"" listing page."
louvre,MICHEL LACOSTE’S DONATION TO THE MUSÉE DU LOUVRE,2026-06-26,2027-01-11,"Thanks to the generosity of Michel Lacoste, a hundred precious metalwork pieces entered the collection of the Musée du Louvre in November 2025 through a planned donation of present assets. These varied artworks demonstrate the technical skill and refinement that characterised precious metalworks in France from the 16th to the 18th century. Over the course of six months, an exceptional exhibition in room 605 of the Department of Decorative Arts will present them alongside the Louvre’s collection of silver- and ceramic ware. These hundred works represent about a quarter of the collection amassed since the 2000s by Michel Lacoste, whose passion for precious metalwork was initiated by his maternal grandmother’s gift of the Puiforcat collection sales catalogue. Planned in 1955, this major auction never occurred, as the Greek shipping magnate Stavros Niarchos purchased a vast majority of the lots on offer to deed them subject to usufruct to the Musée du Louvre. Now wishing to share his passion for this type of artwork with the general public, to gift these pieces to future generations and to do his part in enriching the national collections, Michel Lacoste is giving part of his collection to the Musée du Louvre. This choice appeared as evident as the museum is home to the majority of the Puiforcat collection. Of the hundred pieces, one is from the 16th century, 22 from the 17th, 76 from the 18th and one from the 20th. This gift comes to significantly increase the 17th century collection, supplementing it with pieces both from Paris and other French regions, and brings into the museum several master metalworkers such as Jean-Baptiste Chéret, Pierre-François Bonnestrenne and Joseph-Théodore Vancombert for the first time, while completing the existing opus of some of the great master such as Nicolas Delaunay, Claude II Ballin, François-Thomas Germain and Jacques-Nicolas Roëttiers, to cite but a few. Anne Foray-Carlier, Senior Heritage Curator, Department of Decorative Arts.",https://www.louvre.fr/en/exhibitions-and-events/exhibitions/michel-lacoste-s-donation-to-the-musee-du-louvre,"Found on the venue's ""current/upcoming"" listing page."
louvre,HOSTS AT THE LOUVRE,2026-09-24,2026-12-14,"Kader Attia and Elizabeth Peyton are the 2024–2026 Hosts at the Louvre. Kader Attia (born 1970 in Dugny, France; lives and works in Paris and Berlin) is known for his work at the frontier of shape and thought, between logical inquiry and contemporary ideas. Elizabeth Peyton (born 1965 in Connecticut, United States; lives and works in Paris and New York) brings vibrant life to painting through the art of portraiture. For two years, they inhabited the spaces – both physical and imaginary – of the Louvre. Each had a studio on the premises, where they created, conversed with museum personnel, and engaged with the public. Previously studio neighbours, they now share the temporary exhibition space in the Salle de la Chapelle, where the results of their respective sojourns in the museum are on display for all to see. For Attia, this means a film and an installation inspired by his own intimate meanderings in the Louvre, contemplating the fluctuations of ages, memories, and gazes, turning his own vision into a subject. For Peyton, it means paintings and drawings: a mixture of reinterpretations of works from the Louvre, which she has been creating since her early years as an artist, and representations of historic and contemporary subjects, made in her studio in the museum. Their intersecting interpretations of the Louvre make manifest the wealth of resources to be found in the museum and in the works it houses, which serve as a source of inspiration to artists and visitors alike.",https://www.louvre.fr/en/exhibitions-and-events/exhibitions/hosts-at-the-louvre,"Found on the venue's ""current/upcoming"" listing page."
louvre,MARTIN SCHONGAUER,2026-04-08,2026-07-20,"Martin Schongauer was one of the most popular Germanic artists of the late Middle Ages – and one of the major figures of this period. Born in Colmar around 1445, Schongauer died in Alt-Breisach in 1491. He was the master of a painting workshop but was best known, even during his lifetime, for his engraving work. While his father and brothers were goldsmiths, he did not practise their craft; it is however likely that he learned to handle the burin in his father’s workshop, a delicate art that he brought to the height of perfection. The exhibition presents a wide selection of his drawings and engravings and, for the first time, a near-complete collection of his paintings (altarpieces and easel paintings), including the 1473 Madonna of the Rose Bower, his only painting on panel whose date of creation is known. His works reveal a well-read artist with a penchant for fine, inventive storytelling and a skilful eye for natural subjects. Martin Schongauer’s engravings were widely circulated and appealed to generations of artists. Artworks from every discipline are brought together in the second half of the exhibition, hailing from all over the European continent and dating up to the start of the 17th century, attesting to the wide-ranging reception his work enjoyed. Pantxika Béguerie De Paepe, Honorary Curator of the Musée Unterlinden. Hélène Grollemund, Musée du Louvre.",https://www.louvre.fr/en/exhibitions-and-events/exhibitions/martin-schongauer,"Found on the venue's ""past"" listing page."
