venue_code,title,start_date,end_date,summary,url,notes
artic,Mary Cassatt: After Impressionism,2026-09-06,2027-01-03,"“I began to think it would be great fun to do something I had never done before … I would not give up the idea for any thing.” —Cassatt on her decision to paint a monumental mural for the World’s Fair in Chicago, 1892 Mary Cassatt. The Child’s Bath (detail), 1893. The Art Institute of Chicago, Robert A. Waller Fund. After training in Philadelphia in the early 1860s, Cassatt traveled to Europe largely on her own to study with noted teachers and experience the continent’s traditional and modern art firsthand. In 1877 she made the daring decision to join the French Impressionists—the only American to exhibit with them. It was in the years following the eighth and final Impressionist group show in 1886 that Cassatt produced some of her most innovative—and now celebrated—compositions. Marking the centennial of her death, Mary Cassatt: After Impressionism examines her paintings, pastels, and prints of this pivotal period when she took her art making in new directions. Learn everything you need to know about visiting Mary Cassatt: After Impressionism—from who needs a ticket to how to join the virtual line.",https://www.artic.edu/exhibitions/10487/mary-cassatt-after-impressionism,"Found on the venue's ""current"" listing page. Also listed on the venue's ""upcoming"" page. Also listed on the venue's ""past 2026"" page. Also listed on the venue's ""past 2025"" page. Also listed on the venue's ""past 2024"" page. Also listed on the venue's ""past p2 2026"" page. Also listed on the venue's ""past p2 2025"" page. Also listed on the venue's ""past p2 2024"" page."
artic,Willem de Kooning Drawing,2026-06-14,2026-09-20,"Willem de Kooning (1904–1997) was one of the most celebrated and prolific draftsmen of the 20th century. Private collection. © 2026 The Willem de Kooning Foundation / Artists Rights Society (ARS), New York. Photo courtesy of TAJAN Willem de Kooning Drawing is the first exhibition to examine the expansive drawing practice of this renowned American artist who immigrated to New York from the Netherlands at the age of 22. While many Art Institute visitors may be familiar with de Kooning’s monumental painting Excavation (1950), a cornerstone of our collection, this exhibition marks the first solo presentation of the artist’s work at our museum since 1969. Learn everything you need to know about visiting Willem de Kooning Drawing—from who needs a ticket to how to listen to the audio tour.",https://www.artic.edu/exhibitions/9993/willem-de-kooning-drawing,"Found on the venue's ""current"" listing page."
artic,NOW OPEN Lee Miller: Fearless,2026-08-29,2026-12-07,"Lee Miller. Self-Portrait with Headband (detail), about 1932. Lee Miller Archives. © 2026 Lee Miller Archives, England. All rights reserved. www.leemiller.co.uk. “It was a matter of getting out on a damn limb and sawing it off behind you.” This memorable phrase is how Lee Miller—by turns a fashion model, magazine photographer, studio operator, Surrealist innovator, international adventurer, and battlefield correspondent—summed up her approach to life and creativity. Lee Miller: Fearless is the first comprehensive survey of her photographs in more than 25 years and gathers together the major episodes of her singular career. Lee Miller Archives. © 2026 Lee Miller Archives, England. All rights reserved. www.leemiller.co.uk",https://www.artic.edu/exhibitions/10521/lee-miller-fearless,"Found on the venue's ""current"" listing page."
artic,Beyond Form: Abstraction at Midcentury,2026-06-27,2026-10-19,"Yayoi Kusama. Sun Spot (detail), 1953. The Art Institute of Chicago, gift of the Irving Stenn Jr. Drawings Collection in memory of Marcia Stenn. Featuring 65 artists from more than 23 countries, this exhibition explores how abstraction emerged as a powerful visual language between 1940 and 1970, a period of global upheaval and transformation. While abstraction allowed artists across the world to move beyond realism to convey complex emotions, ideas, and experiences, it was not a singular movement. There was no one reason artists turned to abstraction, no one abstract technique or style. The impulses, methods, and resulting artworks were wildly divergent. Jackson Pollock © Pollock-Krasner Foundation / Artists Rights Society (ARS), New York",https://www.artic.edu/exhibitions/10694/beyond-form-abstraction-at-midcentury,"Found on the venue's ""current"" listing page."
artic,"Self, Made: Fourteen Modern Artists from the Richard and Ellen Sandor Family Collection",2026-06-25,2026-11-09,"Luke Pelletier. An Opportunity to Be in a Room with the Greats, Executed In Earnest (detail), 2022. Courtesy of Richard and Ellen Sandor. This exhibition tells stories of self-invention in photography, drawing, and sculpture, most of them from artists working beyond the gallery and museum system that typically validates creative work. The artworks gathered reflect the egalitarian, broad-minded vision of Richard and Ellen Sandor, who in 1978 moved into a spacious, historic apartment in Chicago with—to quote from the book that accompanies this exhibition—“two kids in tow, a photograph by Walker Evans, and a sculpture by Rodin. And not a stick of furniture.” Prodigious art collectors alongside their day jobs as economist (Richard) and artist (Ellen), the Sandors progressively filled their walls with a remarkable constellation of works: historical and contemporary, celebrated and overlooked, exalted and humble. They prized innovation and, above all, individuality—makers with a strong sense of self. “Outsider” artists —a loose and controversial category—quickly came to the Sandors’ attention through Chicago gallerists and James Zanzi, a professor at the School of the Art Institute with whom Ellen had studied. Examples by William Edmondson, Lee Godie, Martín Ramírez, and others included in the show helped to spur lively discussions about innovation and artistic recognition that the Sandors held in a room they dubbed the “Outsiders’ Café.”",https://www.artic.edu/exhibitions/10587/self-made-fourteen-modern-artists-from-the-richard-and-ellen-sandor-family-collection,"Found on the venue's ""current"" listing page."
artic,Abigail Lucien: Blood of the Earth,2026-06-18,2027-01-25,"Abigail Lucien. To Unravel a Wrought (detail), 2026. Courtesy of the artist. In Blood of the Earth, Haitian American artist Abigail Lucien explores the ways that iron connects us to histories, the material world, and each other. Lucien’s artistic practice has long focused on iron—a mineral born from the explosion of stars that forms the molten core of the Earth and is essential to human life. Not only does iron course through our blood, but it also permeates the world around us—in everyday objects, technologies, and the built environment. Iron shape-shifts across terrestrial and celestial scales, and with this exhibition, Lucien probes its narrative and social potential. In the Caribbean, ornate iron gates and grilles adorn ordinary buildings, and in Africa, the iron forge is considered a sacred space of creation. In their sculptural works, Lucien sustains these lineages of artistry and expression, engaging processes, typologies, and iconography that acknowledge craft traditions and diasporic experience.",https://www.artic.edu/exhibitions/10693/abigail-lucien-blood-of-the-earth,"Found on the venue's ""current"" listing page."
artic,Embroidered Traditions from Morocco to Afghanistan,2026-05-02,2027-01-25,"Jatho Ceremonial Dress (detail), mid-20th century. Indus Kohistani people. Kohistan (present-day Afghanistan, Pakistan, Tajikistan, and Iran). The Art Institute of Chicago, Louise A. Lutz Endowment Fund. In the textiles of Southwest Asia and North Africa, embroidery is more than surface decoration. In this region, known as SWANA, artists have used, and continue to use, centuries-old embellishment techniques to transmit cultural expressions of identity, status, and long-held belief systems. Cultural groups throughout the region wear layers of dress and adornment to protect their bodies physically and spiritually. Garments and household items are ornamented with valuable materials that function as wearable wealth, including symbolic motifs and designs constructed with coins, thread, beads, amulets, ornaments, and jewelry. The vast area that spans from Morocco and Algeria in the west to Afghanistan and Uzbekistan in the east is connected by millennia-old trade networks. The works presented reveal pathways of deep cultural exchange shaped by diverse landscapes—from mountains and deserts to seas—along with the movement of nomadic peoples and the spread and interweaving of multiple religious traditions and urban fashions.",https://www.artic.edu/exhibitions/10585/embroidered-traditions-from-morocco-to-afghanistan,"Found on the venue's ""current"" listing page."
artic,Raqib Shaw: Paradise Lost,2025-06-07,2026-11-15,"Raqib Shaw. Paradise Lost (detail), 2009–25. Collection of the artist. Epic and intricate, monumental and meticulous—the paintings of Kashmir-raised, London-based artist Raqib Shaw offer fantastical meditations on identity, transformation, and the redemptive power of beauty. Born in Calcutta and raised in the verdant Himalayan mountains of Kashmir, Shaw draws deeply on the landscapes and memories of his early life, many of which were fractured by political upheaval. Forced to leave Kashmir as a teenager, he relocated first to New Delhi and later to London, where he studied at Central Saint Martins College of Art and Design. His work is influenced by a broad range of sources—Mughal and Persian miniatures, Renaissance altarpieces, Old Masters paintings, Japanese arts of the Momoyama period, Kashmiri and Urdu poetry, and Hindu and Western mythology—and yet his visual vocabulary and technique are all his own.",https://www.artic.edu/exhibitions/10569/raqib-shaw-paradise-lost,"Found on the venue's ""current"" listing page."
artic,Saint-Porchaire Ceramics: Rediscovered Treasures of the French Renaissance,2026-03-25,2026-11-15,"Nef-Shaped Cup, mid-1500s. Saint-Porchaire or Paris, France. Private collection. Paul-David Young/Spektra Imaging LLC. Exquisitely crafted and shrouded in mystery, Saint-Porchaire ceramics are among the rarest treasures of the French Renaissance. Only around 70 examples are known to exist worldwide, and each one dazzles and intrigues with its refined and delicate modeling and astonishingly intricate decoration. Created between about 1520 and 1570 and closely associated with the royal courts of François I and Henri II, these extraordinary works bear the emblems of power, prestige, and desire—including the interlaced cipher of Henri II and his famed mistress, Diane de Poitiers. Saint-Porchaire or Paris, France Private collection. Paul-David Young/Spektra Imaging LLC",https://www.artic.edu/exhibitions/10601/saint-porchaire,"Found on the venue's ""current"" listing page."
artic,CLOSING SOON Edgar Calel: Corn Mountain of Life (Ixim Juyu K’aslem),2026-05-02,2026-09-13,"Installation view of Edgar Calel: Corn Mountain of Life (Ixim Juyu K’aslem), 2026. Guatemala-born artist Edgar Calel works closely with materials, rituals, and techniques from his Maya-Kaqchikel family and community. For Calel, rather than an expression of individuality, art is a way to pass down knowledge and understanding through generations, amplifying long historical traditions and communal bonds. At its heart, his work honors the idea that knowledge is shared, not owned. Edgar Calel Courtesy of the artist and Proyectos Ultravioleta, Guatemala City",https://www.artic.edu/exhibitions/10586/edgar-calel-corn-mountain-of-life-ixim-juyu-kaslem,"Found on the venue's ""current"" listing page."
artic,CLOSING SOON Jitish Kallat: Public Notice 3,2024-09-09,2026-09-14,"Visitors descend the Woman’s Board Grand Staircase when Jitish Kallat’s Public Notice 3 was installed at the museum in 2010. Jitish Kallat’s site-specific installation, Public Notice 3, returns to the Art Institute of Chicago’s Grand Staircase this fall after a 14-year hiatus. Initially unveiled on September 11, 2010, the work connects two significant historical events separated by 108 years: the First World’s Parliament of Religions which began on September 11, 1893, and the terrorist attacks on the World Trade Center and the Pentagon on September 11, 2001. At the earlier event, the World Parliament of Religions, held in an auditorium that encompassed the area that today includes both the museum’s Fullerton Hall and Woman’s Board Grand Staircase, a young Hindu monk, Swami Vivekananda electrified audiences with a powerful speech calling for an end to religious fundamentalism, intolerance, and bigotry. Visitors experience Public Notice 3 in its inaugural installation on the Woman’s Board Grand Staircase",https://www.artic.edu/exhibitions/10453/jitish-kallat-public-notice-3-2,"Found on the venue's ""current"" listing page."
artic,Jill Mulleady: The Passenger,2026-09-19,2027-01-18,"Jill Mulleady. Love Streams (detail), 2026. © Jill Mulleady. Courtesy of the artist and Gladstone. Photography by Nicolas Brasseur. Jill Mulleady paints by breathing new life into unseen histories. Drawing from art-historical, cinematic, and literary sources, her memorable images can haunt the viewer long after encountering them. This exhibition—Mulleady’s first solo show at a major museum—brings together approximately 20 paintings by the artist. Jill Mulleady Private collection. © Jill Mulleady. Courtesy of the artist and Gladstone. Photography by Nicolas Brasseur",https://www.artic.edu/exhibitions/10588/jill-mulleady-the-passenger,"Found on the venue's ""upcoming"" listing page."
artic,COLLECTION ROTATION Utamaro: Elements of Beauty,2026-09-23,2026-12-21,"Kitagawa Utamaro 喜多川 歌麿. Kitchen Scene (detail), about 1794/95. Clarence Buckingham Collection. Idealized but also nuanced, Kitagawa Utamaro’s portrayals of women were groundbreaking. While his subject—beautiful women—had been a mainstay in ukiyo-e (pictures of the floating world) from its beginning, Utamaro invested his subjects with a fresh vibrancy, experimenting with dramatic close-ups that hint at the women’s complex inner lives. Utamaro began his meteoric rise in 1780, when as a young artist, he began working with the publisher Tsutaya Jūzaburō. The pair collaborated for more than a decade, during which time Utamaro developed his characteristic rendering of feminine beauty.",https://www.artic.edu/exhibitions/10876/utamaro-elements-of-beauty,"Found on the venue's ""upcoming"" listing page."
artic,Tony Cokes: On Boredom,2026-10-03,2027-03-14,"Tony Cokes works with appropriated text from various sources, including popular music, mass media, and historical and theoretical writing, and remixes it into video, signs, lightboxes, and billboards. Composed of vibrant colors and often set to music, Cokes’s work subverts the language that shapes contemporary life and culture to draw out new meanings and sensations. For his first public outdoor presentation in Chicago, Cokes presents a two-part installation on the Art Institute’s Bluhm Family Terrace. The terrace windows facing Millennium Park become a billboard—viewable from across the street and the park below—with the phrase “Let yourself be free,” drawn from Aretha Franklin’s 1968 recording of “Think.” Franklin frequently visited and sang in Chicago with her father, a prominent pastor and civil rights leader, and it was here that she earned her lifelong title, the Queen of Soul, originally coined by Chicago DJ Pervis Spann at the Regal Theater in Bronzeville in May 1964. The presentation also includes one of Cokes’s freestanding signs, reading “We don’t have the freedom to be bored anymore,” and “There’s a set of forces that want us to be permanently anxious.” Both sentences are from the English cultural theorist Mark Fisher. Together, they question the meaning of freedom in a present defined by rapid technological change and the erosion of private life.",https://www.artic.edu/exhibitions/10777/tony-cokes-on-boredom,"Found on the venue's ""upcoming"" listing page."
artic,COLLECTION ROTATION Body and Being in African Art,2026-11-02,2028-03-01,"Lidded Box, early 20th century. Mangbetu or Zande; Democratic Republic of the Congo. Bessie Bennett and Edward Johnson endowments. The human body is the center of artistic creation in African art. Whether literally represented, referred to abstractly, or adorned with jewelry, clothing, or headwear, the body and its outer appearance is seen as a reflection of an individual’s inner being—their character, health, and social belonging. Female Figure with Rooster (Olumeye), late 19th or early 20th century",https://www.artic.edu/exhibitions/10833/body-and-being-in-african-art,"Found on the venue's ""upcoming"" listing page."
artic,Beatriz González: In Series and Full Color,2026-11-15,2027-03-01,"Beatriz González. Illustrated News (La actualidad ilustrada) (detail), 1973. Margaret Fisher Endowment Fund. Colombian artist Beatriz González (1932–2026) is widely known as la maestra in her home country. Beyond the literal translation of “teacher,” the term is used as a mark of respect for someone who has achieved a remarkable impact in a particular field. In González’s case, it acknowledges her roles as an artist, historian, curator, and mentor, whose importance transcends national boundaries and continues to resonate on a global scale. Beatriz González: In Series and Full Color is the first retrospective dedicated to the drawings and prints of González, whose practice spanned more than six decades until her passing earlier this year. The exhibition explores her use of appropriation and repetition as both formal and conceptual strategies to reflect critically on the circulation of images, notions of taste, and her country’s recent history.",https://www.artic.edu/exhibitions/10589/beatriz-gonzalez-in-series-and-full-color,"Found on the venue's ""upcoming"" listing page."
