venue_code,title,start_date,end_date,summary,url,notes
menil,Wall Drawing Series: Jitish Kallat,2026-09-10,2027-08-08,"Jitish Kallat at the Menil Drawing Institute, Houston. Photo: Sarah Hobson The Menil Collection has commissioned artist Jitish Kallat to create a site-specific wall drawing for the entry space of the Menil Drawing Institute. Born in Mumbai, where he continues to live and work, Kallat is a leading figure in contemporary Indian art. His work often probes the intersections of the intimate and the immense, weaving together references to history, science, philosophy, and the cosmic scale of time. Wall Drawing Series: Jitish Kallat is curated by Edouard Kopp, John R. Eckel, Jr. Foundation Chief Curator, Menil Drawing Institute. The series began in 2018 as part of the Institute’s commitment to seeking new approaches to the form and language of drawing. Past participants include Marc Bauer, Mel Bochner, Roni Horn, Marcia Kure, Gladys Nilsson, Ronny Quevedo, and Jorinde Voigt. Over the past three decades, Jitish Kallat has developed a multifaceted practice spanning drawing, painting, sculpture, photography, and time-based media. A recurring approach in his work involves shifting focal lengths across space and time, from the intimate to the cosmic and the present to the historic. Kallat has presented solo exhibitions at the Art Institute of Chicago, the Art Gallery of New South Wales (Sydney), the Frist Art Museum (Nashville), the Philadelphia Museum of Art, and the National Gallery of Modern Art (New Delhi). His work has also been presented at Tate Modern (London), Martin-Gropius-Bau (Berlin), and Mori Art Museum (Tokyo) and at the biennales of Venice, Gwangju, Havana, Bangkok, Curitiba, and Kyiv. Having served as curator and artistic director of the 2014 edition, Kallat is currently president of the Kochi-Muziris Biennale.",https://www.menil.org/exhibition/wall-drawing-series-jitish-kallat,"Found on the venue's ""current"" listing page."
menil,Fragility,2026-09-10,2027-01-24,"Ann Hamilton, in collaboration with Dieu Donné, poche, 2014. Paper, sheep wool, and thread, 24 × 18 in. (61 × 45.7 cm). The Menil Collection, Houston, Gift of Dieu Donné. © Ann Hamilton. Photo: Caroline Philippone This display highlights paper itself—and its incongruous and variable characteristics—as an artistic material. Included are works that present a range of processes, as well as paper sculptures and found papers that imbue a finished work with an additional sense of history and place. Among the artists featured in the exhibition, Lee Krasner relentlessly critiqued her own art, often destroying drawings only to reconstitute them as abstract collages. Ann Hamilton also brought papers together in surprising ways. In her collaborative work poche, 2014, she stitched soft wool between sheets of handmade paper to reflect on the pocket as both storage and protection for the body. Zarina grieved the loss of her husband and her native India by painstakingly puncturing paper with a needle to form intricate compositions. Fragility is curated by Kelly Montana, Associate Curator, Menil Drawing Institute.",https://www.menil.org/exhibition/fragility,"Found on the venue's ""current"" listing page."
menil,John Akomfrah: The Hour Of The Dog,2026-04-24,2026-10-11,"John Akomfrah, The Hour Of The Dog (still), 2025. Six-channel color video, sound, 50:37 min. Baltimore Museum of Art: Commissioned by the Baltimore Museum of Art and the Menil Collection, Houston. © John Akomfrah, Courtesy Smoking Dogs Films and Lisson Gallery John Akomfrah: The Hour Of The Dog is an immersive, six-channel video installation by the British artist Sir John Akomfrah. The work, co-commissioned by the Menil Collection and the Baltimore Museum of Art (BMA), explores the history of youth-led Civil Rights–era activism in the American South from 1954 to 1963, and how the participants fought for racial equity through nonviolent marches, protests, boycotts, and voter registration efforts. Runtime: 51 minutes. The Hour Of The Dog begins every hour on the hour. The final screening each day starts at 6 p.m. John Akomfrah: The Hour Of The Dog, 2026, at the Menil Collection, Houston. Photo: Paul Hester",https://www.menil.org/exhibition/john-akomfrah-the-hour-of-the-dog,"Found on the venue's ""current"" listing page."
menil,"Foyer Installation: Mel Bochner, Chryssa, and Dorothy Hood",2026-04-01,2026-10-25,"Explore a selection of works from the museum's permanent collection by artists Mel Bochner, Chryssa, and Dorothy Hood in the foyer.",https://www.menil.org/exhibition/foyer-installation-mel-bochner-chryssa-and-dorothy-hood,"Found on the venue's ""current"" listing page."
menil,Southern Outsider Artists,2026-05-06,2026-12-13,"In the main building hallway galleries, explore an installation of work by self-taught artists from the American South. The display includes paintings by Thornton Dial and Johnnie Swearingen, and assemblage sculptures by Hawkins Bolden, David Butler, and Bessie Harvey. Installation view of Thornton Dial, Tiger on the Run, 1992. Oil, rope, and rubber on canvas, 56 × 78 in. (142.2 × 198.1 cm). The Menil Collection, Houston, Gift of Stephanie and John Smither. © Estate of Thornton Dial / Artists Rights Society (ARS), New York. Photo: Caroline Philippone",https://www.menil.org/exhibition/southern-outsider-artists,"Found on the venue's ""current"" listing page."
menil,Modern and Contemporary,,,"The Menil Collection’s modern and contemporary holdings encompass a vast array of movements, materials, and styles, spanning the late 19th century to the present. Currently on display are more than forty paintings, sculptures, drawings, and photographs from the collection, alongside important loans. Recent acquisitions on view include works by Sam Gilliam, Alice Neel, and Lynda Benglis. Included in the presentation is John Chamberlain’s monumental American Tableau, 1984. First installed outdoors at Seagram Plaza in New York City, the structure is comprised of fourteen components, made from the sculptor’s signature material of scrap metal auto parts. When the Menil opened its doors in 1987, American Tableau was among the twenty-three sculptures by Chamberlain on display in an inaugural exhibition. In their lifetimes, the de Menils were avid collectors of modern and contemporary artists. Many of the works in the collection reflect the couple’s dedication to cultivating close relationships with those artists, including Andy Warhol, Niki de Saint Phalle, Robert Rauschenberg, and Yves Klein. The museum continues to actively expand its holdings in this area, and the current display includes noteworthy new acquisitions. Installation view at the Menil Collection, Houston. Photo: Caroline Philippone",https://www.menil.org/exhibition/modern-and-contemporary,"Found on the venue's ""current"" listing page. Also listed on the venue's ""past"" page. No closing date found anywhere on the venue's pages."
menil,Surrealism,,,"The Menil Collection is home to one of the largest and most significant collections of Surrealism in the United States. A suite of permanent collection galleries is dedicated to this artistic movement, which began in France in the mid-1920s. The installation includes thematic rooms that highlight the Surrealists’ interest in bodily fragmentation and the double. Others explore Surrealism’s influence on postwar art movements, including Art Informel and Pop assemblage. Single-artist galleries dedicated to Max Ernst, René Magritte, and Joan Miró complete the display. John and Dominique de Menil’s involvement with Surrealism began in the early 1930s when, shortly after their marriage, they commissioned Ernst to paint a portrait of Dominique. While charmed by the artist, they were taken aback by his strange creation—a radically spare composition of a face painted in three-quarter profile, situated against a navy-blue background and surrounded by floating shells—and relegated it to a back closet for many years. In 1946, they considered it again. In the intervening time, they had purchased their first modest works by major modernists, including Paul Cézanne and Pablo Picasso, and their tastes had evolved. It was as if we were seeing the painting for the first time, our eyes open at last. The couple eventually became the most important United States-based champions of three artists closely associated with Surrealist movement: Victor Brauner, Max Ernst, and René Magritte. In a mark of their dedication, they initiated and funded the catalogues raisonnés of Ernst and Magritte and sponsored numerous exhibitions of their work. Today, Surrealism remains a core part of the Menil's holdings.",https://www.menil.org/exhibition/surrealism,"Found on the venue's ""current"" listing page. No closing date found anywhere on the venue's pages."
menil,Africa,,,"The Menil Collection’s African galleries feature examples of masks, figural statues, musical instruments, textiles, architectural elements, and other forms of visual culture primarily from West and Central Africa. An introductory gallery explores the shared visual histories between Africa and Europe after the 15th century. European imagery of the continent and its people, and representations of Europeans by African artists, point to a long, uneven history of encounters. The paintings, sculptures, and works on paper in this section provoke conversations about the corrosive histories of slavery, colonialism, and racism and foster a deeper appreciation for artworks from different African peoples seen in adjoining galleries. The museum’s holdings from Africa include more than 900 works dating from the 3rd millennium BCE to the 20th century that represent cultural histories and visual traditions of roughly half of the continent’s 54 countries. John and Dominique de Menil acquired some their first examples of African art in the early 1930s while living in Paris, the cosmopolitan center of France’s vast colonial empire. The monumental exhibition Exposition Coloniale Internationale (Paris Colonial Exposition) in the Bois de Vincennes, probably prompted the young couple’s purchase in 1932 of a mask (mukudj or mukuyi) from the Punu-Shira or Lumbu peoples of Gabon (then Afrique équatoriale française). Following their early exposure, the de Menils acquired most of the African collection between the 1950s and 1970s while living in Houston and New York. This period corresponded with African-led intellectual and political movements that culminated in the downfall of colonial governments. The same period saw the dramatic increase in the popularity and circulation of African art among collectors in the United States. As their collection grew, the de Menils enlisted gallerists and scholars to refine their understanding of art from Africa and to assist them with their art historical r",https://www.menil.org/exhibition/africa,"Found on the venue's ""current"" listing page. No closing date found anywhere on the venue's pages."
menil,4th–18th Century Europe,,,"Reflecting the varied and eclectic intellectual inclinations of John and Dominique de Menil is a wide-ranging collection of art from the 4th to 18th centuries, originating in Europe and the parts of North Africa and Western Asia controlled by the Roman and later Byzantine Empires. These holdings include 1,375 works from the Medieval and Byzantine era (4th–mid 15th century) and more than 7,000 objects from the Early Modern era (late 15th–late 18th century), during which many of the characteristics of the modern world emerged, among them scientific inquiry, global exploration and colonization, humanism, and nation-states. The Menil’s collection of Byzantine, Post-Byzantine, and Russian icons is widely regarded by scholars as one of the most important in the United States. These holdings are displayed in a darkened, intimate space designed to evoke a chapel. The icon collection embodies the aesthetic and spiritual values that guided the de Menils throughout their lives as collectors. Rooms dedicated to the broader Medieval and Early Modern eras are presented adjacent to the icon gallery. On display are objects that illustrate the daily life of medieval Byzantium, featuring Byzantine church furnishings and a smaller collection of Western European works like reliquaries, architectural fragments, and religious statuary. Medieval art and artifacts are situated alongside noteworthy paintings, prints, sculpture, and decorative arts from the 15th to 18th century. Selections include significant paintings by or attributed to Christopher Amberger, François Clouet, Jean-Baptiste Greuze, Christian Luycks, François de Nomé, and Anthony van Dyck.",https://www.menil.org/exhibition/4th-18th-century-europe,"Found on the venue's ""current"" listing page. No closing date found anywhere on the venue's pages."
menil,Pacific Islands,,,"The Menil Collection stewards a significant collection of more than 300 works from the Pacific Islands. Masks, figural sculptures, architectural elements, and musical instruments, primarily from the regions of Melanesia and Polynesia, are regularly on view in a dedicated gallery and in A Surrealist Wunderkammer. In this gallery, a monumental slit gong (atingting kon) and tree fern grade figures (mage or bwerang) from Vanuatu are an imposing presence. The composition emulates the ceremonial space or clearing (nasara) in which name- or title-taking rituals take place on the islands of Ambrym and Malakula. Conspicuously occupying the center of the gallery, the group denotes a separation between the display objects from Polynesia and Melanesia on opposite sides of the gallery. One section highlights the sophisticated wood carving of Polynesia with a “treasure box” (papahou) from the Māori and an incredibly rare drum (pahu ra) from the Austral Islands. Commemorative arts from Papua New Guinea and the neighboring island of New Ireland represent the visual culture of Melanesia. The memorial figure (uli) and vertical ceremonial pole (valik ekuar) on view are examples associated with the central New Ireland funerary traditions of malagan, which includes multiple weeks of communal exchanges of carvings, masks, and pigs. The Pacific Islands objects held by the museum are among the earliest collected by John and Dominique de Menil. In 1924, John de Menil was one of seven students selected by the French government and the Parisian Le Journal for a sponsored tour around the world. During his six-month long voyage, which included brief stays in Vanuatu, Tahiti, and Fiji, he collected examples of local textiles. In 1932, the de Menils purchased two painted bark textiles (maro) from French Surrealist Jacques Viot, who had recently returned from a collecting expedition in the Humboldt Bay and Lake Sentani regions of Papua, Indonesia. As with other areas of the museum’s collection, th",https://www.menil.org/exhibition/pacific-islands,"Found on the venue's ""current"" listing page. No closing date found anywhere on the venue's pages."
